大分類カテゴリーコード,大分類カテゴリー,中分類カテゴリーコード,中分類カテゴリー,小分類カテゴリーコード,小分類カテゴリー,販売手数料
100000015,ベビー・マタニティ,200000117,ベビー服,300000398,水着,9
100000015,ベビー・マタニティ,200000117,ベビー服,300000399,ベビー靴・靴下,9
100000015,ベビー・マタニティ,200000117,ベビー服,300000400,ベビー下着・パジャマ,9
100000015,ベビー・マタニティ,200000117,ベビー服,300000402,その他,9
100000015,ベビー・マタニティ,200000117,ベビー服,320001577,上下セット,9
100000015,ベビー・マタニティ,200000117,ベビー服,320001578,ロンパース,9
100000015,ベビー・マタニティ,200000117,ベビー服,320001579,スカート,9
100000015,ベビー・マタニティ,200000117,ベビー服,320001580,ワンピース,9
100000015,ベビー・マタニティ,200000117,ベビー服,320001586,ベビー手袋,9
100000015,ベビー・マタニティ,200000117,ベビー服,320001587,ベビー帽子,9
100000015,ベビー・マタニティ,200000118,授乳・食事,300000403,哺乳瓶,9
100000015,ベビー・マタニティ,200000118,授乳・食事,300000405,ベビー食器,9
100000015,ベビー・マタニティ,200000118,授乳・食事,300000406,粉ミルク,9
100000015,ベビー・マタニティ,200000118,授乳・食事,300000407,その他,9
100000015,ベビー・マタニティ,200000118,授乳・食事,320000479,ベビーフード,9
100000015,ベビー・マタニティ,200000118,授乳・食事,320000480,スタイ,9
100000015,ベビー・マタニティ,200000119,寝具・家具,300000409,ベビーチェア,9
100000015,ベビー・マタニティ,200000119,寝具・家具,300003177,プレイマット,9
100000015,ベビー・マタニティ,200000119,寝具・家具,320000481,収納,9
100000015,ベビー・マタニティ,200000119,寝具・家具,320000482,その他,9
100000015,ベビー・マタニティ,200000119,寝具・家具,320001590,ベビーベッド,9
100000015,ベビー・マタニティ,200000119,寝具・家具,320001591,布団,9
100000015,ベビー・マタニティ,200000120,ベビーカー,300000411,ベビーカー本体,9
100000015,ベビー・マタニティ,200000120,ベビーカー,320000484,アクセサリー,9
100000015,ベビー・マタニティ,200000121,ベビー用セーフティグッズ,300000410,歩行器,9
100000015,ベビー・マタニティ,200000121,ベビー用セーフティグッズ,300000415,ベビーゲート,9
100000015,ベビー・マタニティ,200000121,ベビー用セーフティグッズ,320000485,コーナークッション,9
100000015,ベビー・マタニティ,200000121,ベビー用セーフティグッズ,320000486,その他,9
100000015,ベビー・マタニティ,200000122,出産お祝い,300000417,おむつケーキ,9
100000015,ベビー・マタニティ,200000122,出産お祝い,320000491,メモリアル・記念品,9
100000015,ベビー・マタニティ,200000122,出産お祝い,320000492,ギフトセット,9
100000016,キッズ,200000123,女の子ファッション,300000418,Tシャツ・ブラウス,10
100000016,キッズ,200000123,女の子ファッション,300000420,ジャンパー・コート・ジャケット,10
100000016,キッズ,200000123,女の子ファッション,300000421,パンツ・デニム・レギンス,10
100000016,キッズ,200000123,女の子ファッション,300000422,半ズボン,10
100000016,キッズ,200000123,女の子ファッション,300000423,スカート,10
100000016,キッズ,200000123,女の子ファッション,300000424,ワンピース・ドレス,10
100000016,キッズ,200000123,女の子ファッション,300002241,上下セット・トレーニングウェア,10
100000016,キッズ,200000123,女の子ファッション,300002242,フォーマルセット・ドレス,10
100000016,キッズ,200000123,女の子ファッション,300002243,雨具,10
100000016,キッズ,200000123,女の子ファッション,320001057,水着,10
100000016,キッズ,200000123,女の子ファッション,320001058,着物・浴衣,10
100000016,キッズ,200000123,女の子ファッション,320001059,その他,10
100000016,キッズ,200000123,女の子ファッション,320001483,カーディガン,10
100000016,キッズ,200000123,女の子ファッション,320001484,ニット,10
100000016,キッズ,200000123,女の子ファッション,320001485,ベスト,10
100000016,キッズ,200000124,男の子ファッション,300000428,パンツ・デニム・ズボン,10
100000016,キッズ,200000124,男の子ファッション,300000429,半ズボン,10
100000016,キッズ,200000124,男の子ファッション,300002244,フォーマルセット,10
100000016,キッズ,200000124,男の子ファッション,320001060,水着・着物,10
100000016,キッズ,200000124,男の子ファッション,320001061,浴衣,10
100000016,キッズ,200000124,男の子ファッション,320001062,その他,10
100000016,キッズ,200000124,男の子ファッション,320001486,カットソー,10
100000016,キッズ,200000124,男の子ファッション,320001487,Tシャツ,10
100000016,キッズ,200000124,男の子ファッション,320001488,シャツ,10
100000016,キッズ,200000124,男の子ファッション,320001489,コート,10
100000016,キッズ,200000124,男の子ファッション,320001490,ジャケット,10
100000016,キッズ,200000124,男の子ファッション,320001491,ジャンパー,10
100000016,キッズ,200000124,男の子ファッション,320001492,カーディガン,10
100000016,キッズ,200000124,男の子ファッション,320001493,ベスト,10
100000016,キッズ,200000124,男の子ファッション,320001494,ニット,10
100000016,キッズ,200000125,男女兼用・その他の子供服,300000430,着物・浴衣,10
100000016,キッズ,200000125,男女兼用・その他の子供服,300000432,キャラクター服,10
100000016,キッズ,200000125,男女兼用・その他の子供服,300002440,トップス,10
100000016,キッズ,200000125,男女兼用・その他の子供服,300002441,ボトムス,10
100000016,キッズ,200000125,男女兼用・その他の子供服,300002442,アウター,10
100000016,キッズ,200000125,男女兼用・その他の子供服,300002525,雨具,10
100000016,キッズ,200000125,男女兼用・その他の子供服,320001063,その他,10
100000016,キッズ,200000125,男女兼用・その他の子供服,320001495,キッズ防寒具,10
100000016,キッズ,200000125,男女兼用・その他の子供服,320001496,キッズマフラー,10
100000016,キッズ,200000125,男女兼用・その他の子供服,320001497,キッズ手袋,10
100000016,キッズ,200000126,バッグ・シューズ,300000434,通園バッグ,10
100000016,キッズ,200000126,バッグ・シューズ,300000435,ランドセル,10
100000016,キッズ,200000126,バッグ・シューズ,300000436,カジュアル靴,10
100000016,キッズ,200000126,バッグ・シューズ,300000437,運動靴,10
100000016,キッズ,200000126,バッグ・シューズ,300000438,サンダル・ミュール,10
100000016,キッズ,200000126,バッグ・シューズ,300000439,長靴・レインシューズ,10
100000016,キッズ,200000126,バッグ・シューズ,300000440,上履き,10
100000016,キッズ,200000126,バッグ・シューズ,320001064,ウエストポーチ,10
100000016,キッズ,200000126,バッグ・シューズ,320001065,リュックサック,10
100000016,キッズ,200000126,バッグ・シューズ,320001066,トートバッグ,10
100000016,キッズ,200000126,バッグ・シューズ,320001067,ショルダーバッグ,10
100000016,キッズ,200000126,バッグ・シューズ,320001068,ボストンバッグ,10
100000016,キッズ,200000126,バッグ・シューズ,320001069,キャリーバッグ,10
100000016,キッズ,200000126,バッグ・シューズ,320001070,プールバッグ,10
100000016,キッズ,200000126,バッグ・シューズ,320001071,シューズバッグ,10
100000016,キッズ,200000127,帽子・靴下,300000441,帽子,10
100000016,キッズ,200000127,帽子・靴下,300000442,靴下・タイツ,10
100000016,キッズ,200000128,下着・肌着・パジャマ,300000446,下着,10
100000016,キッズ,200000128,下着・肌着・パジャマ,300000447,パジャマ,10
100000016,キッズ,200000128,下着・肌着・パジャマ,320001072,肌着,10
100000016,キッズ,200000128,下着・肌着・パジャマ,320001073,その他,10
100000016,キッズ,200000129,雑貨・小物,300000448,子供用弁当箱・食器,10
100000016,キッズ,200000129,雑貨・小物,300000450,その他,10
100000016,キッズ,200000129,雑貨・小物,300002526,子供用アクセサリー,10
100000048,おもちゃ・知育,200000130,ベビー向けおもちゃ,300000416,その他,9
100000048,おもちゃ・知育,200000130,ベビー向けおもちゃ,300003174,積み木・ブロック,9
100000048,おもちゃ・知育,200000130,ベビー向けおもちゃ,300003175,がらがら・ラトル,9
100000048,おもちゃ・知育,200000130,ベビー向けおもちゃ,300003176,おしゃぶり・歯固め,9
100000048,おもちゃ・知育,200000130,ベビー向けおもちゃ,300003178,オルゴールメリー,9
100000048,おもちゃ・知育,200000130,ベビー向けおもちゃ,300003179,ベビージム,9
100000048,おもちゃ・知育,200000130,ベビー向けおもちゃ,320000944,ボールプール,9
